,text,tag,senti_polarity
442, 这世间从来没有所谓的逆袭。如果有的话，也不过是日复一日自律和努力的结果。防控指令十连发，发发击中不脱靶。,乐观,positive
443, 新年武汉，更多的老百姓被安置在自己的小家里，诺大的城市被朋友圈弥漫开来的烟火气安抚，每个节日都是重新拥抱生活的理由。每个新年都希望，世界和平，家人福顺，岁月静好，初心不忘。而2020的这个春天，惟愿每一位亲爱平安健康，祝丰盛，祝岁岁年年，祝能和所爱，团团圆圆。如果还有什么期许，那就是一直在期许“被打动的瞬间”。四季轮回了无数遍，生活重演了上千天，依然能享有不可预测的美好。什么在缓默拔节，什么真诚可爱，什么妙趣横生，什么就值得预付喝彩，为所有的有可能喝彩。,乐观,positive
444, 辛苦了！向所有医护人员致敬！希望你们保护好自己！没有你们的负重前行就没有我们的幸福安康！你们就是最美的人！,乐观,positive
445, 【抗击疫情的句子】李克强，到武汉，披挂上阵到一线。肺炎病毒有传染，防控调研有风险。人民总理为人民，众志成城肩并肩。,乐观,positive
446, 今天是2月的第三天，我们即将迎来全新的2月，新的一个月，希望大家依旧健健康康，继续在家窝着，不给国家“添乱”。让我们一起为武汉加油，为中国加油。,乐观,positive
447, 今天准备了一些鼓励团队的正能量的话，句句经典，充满正能量，希望大家能喜欢。发现发烧和胸闷，一定要去看门诊。,乐观,positive
448, 【新型冠状病毒疫情防控的句子大全】人人都易感，不分年龄段。飞沫传染式，防护口鼻眼。接触式传染，洗手是关键。现在发病多，根源在年前。最好互隔离，警惕如之前。潜伏期传人，病毒太难缠。居家讲卫生，出门重防范。新闻看日期，切莫传谣言。,乐观,positive
449," 每天早上起来，不再是收能量，喂小鸡。而是查看疫情数据，关注武汉，了解控疫信息。无数次被战斗在疫战一线的英雄们感动。全球关注，共伸援手，武汉加油，中国加油。
身为中国人，坚持管好自己的脚，足不出户。相信祖国一定会更加强大。武汉加油!中国加油!我爱我的祖国",乐观,positive
450, 【疫情防控知识的句子】不会友，不拜访，阖家欢乐享团圆。多休息，不熬夜，听听音乐缓情绪。看看书，追追剧，唱歌做操增情趣。树信心，去焦虑，抗击疫病能胜利！,乐观,positive
451, 人生来来往往，陪伴日久天长。带着爱和希望，静待疫情退散。待到河清海晏，相逢国泰民安。中国加油!武汉加油!,乐观,positive
452, 努力和收获都是自己的，与他人无关。始终相信一句话：只有自己足够强大，才不会被别人践踏。在家防感冒，各位请记牢，健康最重要。,乐观,positive
453, 小心门把手，最好用手肘和肩膀去开关门，戴手套去拧门把手——或者在接触门把手以后立刻去洗手。要是你家里有人病了，定期清洁门把手。同样的，也要小心对待楼梯扶手，桌面，手机，玩具，和笔记本电脑——任何可被握在手中的物体都要小心。,乐观,positive
454, 这个春天有这么多令人难忘的事情，不安，苦痛，更有那些逆向而行，奔赴救援一线的白衣天使和人民卫士，舍小家顾大家，忘我工作，每一天都有无数个令我们肃然起敬的人，有无数个令我们感动的瞬间，这一切终将镌刻在历史上，铭记在人们心中。,乐观,positive
455, 孩子是我努力的动力，抱着小小的她，我就会想要努力的给她营造个美好的未来。庚子年来不平凡，肺炎疫情在蔓延。,乐观,positive
456, 别总是抱怨生活不够幸运是你欠了生活一份努力;未来美不美取决于你现在拼不拼。防护措施要跟上，洗手消毒换衣裳，,乐观,positive
457, 这个春节，一定会让我们永生难忘。国上下都在为抗击新型冠状病毒感染的肺炎疫情而努力，这是一场全民参与的共同战疫。于我们普通人而言，参与这场“战疫”的最好方式就是保护好自己，“宅”就是履行社会责任，少出门就是与疫情抗争。,乐观,positive
458, 有全国万众一心，众志成城，有广大医护人员不破楼兰终不还的决心，我们一定能战胜疫情！待山花烂漫时，让全国人民看到你们的笑颜。,乐观,positive
459, #科学抗击疫情#病毒的进化只能靠evolution.人类的进化却可以靠education！相信科技的力量，是人类每一次面对灾难时刻的不二法宝！无知者并不无畏，谣言和偏方只是无用的代言人。注意个人卫生，科学抗击疫情，从我做起，从相信科学做起。,乐观,positive
460, 我有个愿望：待到春暖花开，山河无恙，我们依约同行，一起来看人山人海!愿这场路过的疫情早一天离开。早安!,乐观,positive
461, 通过一年级一学期的学习，孩子改掉了许多坏习惯，感谢老师，宝贝也要继续努力。多开窗户多通风，每天两次测体温。,乐观,positive
462, 即使现在中国被疾病所覆盖，但我们一定要相信，国家绝对不会放弃我们，武汉人民你们别怕，湖北人民你们别怕，,乐观,positive
463, 别人在努力时，你也在努力，这只叫本分。别人在休息时，你还在努力，这才叫勤奋。电话微信拜个年，感情常在情意绵。,乐观,positive
464, 你努力合群的样子并不漂亮，相反，恰恰是努力做自己时，你身上那股特立独行的劲真招人喜欢。在家时间长不长?比比当年张学良。,乐观,positive
465, 当我们努力使自己变得比现在更好地时候，我们周围的一切也会变得更好。连续作战未就寝，一日三餐食没进。,乐观,positive
466, 凡事不要想的太复杂，再幸福的人生也有缺憾，人生难免会遇到坎坷和困境，只有用一颗平常心去看待，以平和的心态消除偏狭和狂傲之气，舍去浮躁和虚华，用平常心直面人生，人生才会淡定从容。,乐观,positive
467, 要想不经过艰难曲折，不付出极大努力，总是一帆风顺，容易得到成功，这种想法只是幻想。5G通行，视频守礼。,乐观,positive
468, 祝自己生日快乐！愿所有的一切顺利！坦然接受自己的普通，不去执着于意义，依然做一个清醒而自由的人，依然全力以赴过自己的人生。祝自己生日快乐。,乐观,positive
469, 无比焦灼的2020开年阴霾笼罩，希望这只是一场梦，愿他一路走好，愿祖国早日战胜疫情，中国加油，浙江加油,乐观,positive
470, 当一切都开始的时候，我们面对着挑战与彷徨；当一切都结束的时候，我们面对着胜利与希望！总书记，来布署，一级响应擂战鼓。,乐观,positive
471, 中方愿同世界卫生组织和国际社会一道，共同维护好地区和全球的公共卫生安全。——2020年1月28日，习近平在人民大会堂会见世界卫生组织总干事谭德塞时强调,乐观,positive
472, 你说过你会爱我到老，到白头，你说过，只要和我在一起，希望，一下秒就变老。个人防护要做好，不戴口罩不乱跑。,乐观,positive
473, 努力让自己变得优秀，然后骄傲地生活，所谓万丈深渊下去，也是前程万里！酒席聚会更要防，莫要图乐上天堂。,乐观,positive
474, 再见了，我那么那么爱你，虽然笨拙，但也努力做了好多，所以我不遗憾了。见面招手不多言，加油打气战疫坚。,乐观,positive
475, 我不够优秀倒也还好，我不会期待突如其来的好运，只希望所有的努力终有回报。分片包组做观测，支部党员桥头堡。,乐观,positive
476, 真正有毅力的人清楚自己人生的目标，且愿意承担责任，有颗坚强非凡又充满着希望的心。不赶庙会不聚集，为了以后常相聚。,乐观,positive
477, 人活着就应该像齐天大圣，疯过，爱过，恨过，闯过，拼过，努力过，但从没有退缩害怕过。边说边打来宣传，我给大家拜大年。,乐观,positive
478, 武汉人民都要撑住!!!相信中央!!相信我们自己的国家!!这次是地方政府的问题!!不是国家的问题不是制度的问题，解放军来了全国物资开始调配了，相信我们的制度可以集中力量办大事，中华人民共和国属于14亿中国人，一个也不放弃。,乐观,positive
479, 希望你对他还能像朋友一般虽然他可能讨厌你可是只要我们自己做好自己就行无负昨日。出门戴口罩，别去凑热闹。,乐观,positive
480, 一场疫情，让我们明白：身体健康，才是最后的赢家，爱惜身体，才是正确的选择。只有身体健康，才能享受世间一切，倘若失去健康，钱财物质全是摆设。,乐观,positive
481, 平时不努力，考试前用功几天，根本忙不过来，要想取得高分，必须平时抓紧！患者不须来回跑，医院结算找医保。,乐观,positive
482, 所以无论再苦再累，生活再枯燥乏味，也要告诉自己努力的坚持下去，目标一定可以实现。不聚会，不乱串，你为社会作贡献！,乐观,positive
483, 武汉的人们其实真的不容易，在医院和医务人员跟不上这疫情发展的情况下，每个人都怕，任何一点不舒服都会担心是传染了，怕得不到最佳的时间治疗。如果是你深在其中，肯定也怕，必竟生命比什么都重要，祝福武汉的人民早日脱离苦海!祝愿疫情早日结束!中国加油!武汉加油!,乐观,positive
