,text,tag,senti_polarity
522, 疫情终于被打败了，现在我们可以出门了，大家想去哪里玩呢？我想去大海边看看，那是我们向往已久的地方！,鼓励,positive
523, 流过泪的眼睛会更明亮，滴过血的心灵会更坚强。如果不坚强，软弱给谁看。举囯上下，迎接考验；你我公民，合格表现。,鼓励,positive
524, 大门一关、被窝一钻、小酒一喝、一醉一天、疫情一过、再去狂欢、利人利已、互不传染！武汉加油！,鼓励,positive
525, 天气晴朗，多么美好的天气，多么适合小孩踏青，可是一场疫情让多少人宅在家里，天佑中华，祝福快快好起来,鼓励,positive
526, 过年前好不容易减下去的十斤肉，这下可好，一场疫情在家天天吃了睡，睡了瘫，这下肉肉七七八八又涨回来了…疫情结束后必须要更励志的减肥啊,鼓励,positive
527, 今年的祝福语就是祝愿大家都身心健康！湖北的各位亲们安好！希望我的祖国越来越强大！,鼓励,positive
528, 改变不了世界那就认真努力改变自己，周加油！为国为民，清正风气。,鼓励,positive
529, 成功的秘诀是努力，所有的第一名都是练出来的。HARDWORK！热闹地方风险高，要健身多做操，健身房就别去了。,鼓励,positive
530, 冬天从这里夺去的，春天会交还给你，立春快乐!一切都会越来越好的!望2020从今而后，都是好消息。武汉加油，中国加油!,鼓励,positive
531, 严格执行重大情况况随时报告制度，确保各项工作第一时间受理、第一时间处置。,鼓励,positive
532, 生活的强者，能从厄运的苦果中酿出奋斗的美酒。废口罩，集中收；先消毒，再处理。,鼓励,positive
533, 你所讨厌的现在，都是你不够努力的曾经。辛辣蒜头杀病菌，抑制癌症猕猴桃。,鼓励,positive
534, 我宁愿坚强得让人妒忌，也不会懦弱得让人可怜。三月再见，四月你好。南瓜消炎补益气，养生祛病非常妙。,鼓励,positive
535, 读书给人以乐趣，给人以光彩，给人以才干。室内多通风，盐水勤漱口。,鼓励,positive
536, 别总是抱怨生活不够幸运是你欠了生活一份努力;未来美不美取决于你现在拼不拼。防护措施要跟上，洗手消毒换衣裳，,鼓励,positive
537, 你真正喜欢想要的，没有一样，是可以轻易得到的。这就是努力的理由。佩戴口罩勤洗手，防止传播少外走。,鼓励,positive
538, 能把在面前行走的机会抓住的人，十有八九都会成功。国家全面布防控，卫健部门冲在前。,鼓励,positive
539, 在以习近平总书记为核心的党中央的坚强领导下，坚决打赢新型冠状病毒感染的肺炎防控战！,鼓励,positive
540, 任何事业追求中的优秀成就，都只能通过辛勤的实干才能取得。疫情前，头脑清；控疫情，不放松。,鼓励,positive
541, 善利用机会的人必善抓住机会，善抓住机会的人必善发现机会。废口罩、是垃圾，统一收、分类弃。,鼓励,positive
542, 坚忍不拔的勇气是实现目标过程中不可缺少的条件。流动水呀配肥皂，轻搓慢揉15秒。,鼓励,positive
543, 再艰难，爱不会离开!此刻我们都是武汉人!万众一心，众志成城，就没有中国人民跨不过去的坎!武汉加油!中国加油!,鼓励,positive
544, 成长就像走夜路一样，既没有灯也没什么人，但正因为黎明很美，所以你要努力地走下去！不走亲，不访友，不在外边到处走。,鼓励,positive
545, 你的好运气藏在你的实力里，也藏在你不为人知的努力里，你越努力，就越幸运。各部门，齐上阵，群管群控效果好。,鼓励,positive
546, 星期是每个星期的开始也是最艰难的一天，要努力克服自己的懒惰。人民总理为人民，众志成城肩并肩。,鼓励,positive
547, 感谢你，宝贝。因为你，花朵开放，果实芳香，随你而来的满天希望！劝君遇事不要慌，群防群治有保障。,鼓励,positive
548, 其实还是希望，这次肺炎事件过去之后，国内患者能对医生更多的理解和信任，希望医患关系因为这次的事件能变得不那么糟糕，希望武汉加油，都会好起来的。,鼓励,positive
549, 疫情过后，想去看看车水马龙的街道和熙熙攘攘的人群，想和朋友聚一起喝下午茶聊八卦，想继续看这美好的世界,鼓励,positive
550, 所有美好，都不负归期，选一种姿态让自己活得无可替代，没有所谓的运气只有绝对的努力。白衣天使在前头，人民军队在行动。,鼓励,positive
551, 人应该永远拥有两样东西，一盏永不熄灭的灯——希望之灯;一扇长开的窗——接纳之窗。不去登记呆在家，也会有人去排查。,鼓励,positive
552, 从我做起，为了大家的安全，为了一线的逆行者，早日回家团圆，请自觉自愿在家里守住一颗心，默默祈福中国平安！,鼓励,positive
553, 【黄鹤楼】碧水迴影黄鹤楼，蓝天曦明龟蛇峰可笑冠毒闹江城，粉身碎骨露原形,鼓励,positive
554, 心灵纯洁的人，生活充满甜蜜和喜悦。呆在家里苦不苦?想想红军两万五。,鼓励,positive
555, 假如你想登上事业的成功巅峰，那就需要永远保持自动自发的精神。远离众野味，别逗猫和狗。,鼓励,positive
556, 人不要惧怕灾难，与一生空白的人比起来，灾难也是一种财富。上岗时，严防护；戴口罩，不可忽。,鼓励,positive
557, 特殊的年，特殊的生日！祝自己生日快乐！冠状病毒，老子信鸟你滴邪，2020，老子服鸟你滴捉！此刻，还记得我生日的朋友们，谢谢你们！,鼓励,positive
558, 真正的强者不是弱者中的强者，而是强者中的佼佼者。个人防护要做好，坝坝宴就不要办。,鼓励,positive
559, 有时候真的努力后，你会发现自己要比想象的优秀很多。越努力，越幸运。咳嗽打喷嚏，遮住鼻和口。,鼓励,positive
560, 从自己做起:不出门，戴口罩勤洗澡。自己爱护自己，不要给如今的疫情舔乱，在家呆着，少和外人接触就是爱国!!!,鼓励,positive
561, 宝妈们，最美好的未来，是今天。立足当下，认真努力，未来会更加美好。流动水呀配肥皂，轻搓慢揉15秒。,鼓励,positive
562, 努力让自己变得优秀，然后骄傲地生活，所谓万丈深渊下去，也是前程万里！酒席聚会更要防，莫要图乐上天堂。,鼓励,positive
563, 孩子不会因为摔跤而放弃学步，成年人却可能因为挫折而停滞不前。齐心协力打胜仗，谣言不听也不传。,鼓励,positive
564, 没有战胜逆境的决心和勇气，就可能永远是逆境的奴隶。遇困难，别着急，政府来帮你解决。,鼓励,positive
565, 武汉加油!我们与你同在，不要恐慌，相信我们，我们万众一心，一起共渡难关，勤洗手，戴口罩，对自己负责，对他人负责。希望疫情快过去，我们都要平平安安,鼓励,positive
566, 选择要深思熟虑，努力要竭尽全力，付出要无怨无悔，收获要随遇而安。莫慌乱，莫急躁，配合工作，妥治疗。,鼓励,positive
567, 钟南山院士也说了，两周就定位了病毒类型，我相信很快就有治疗药物，还有，相信我们的医务人员，我们的政府，我们的国家!大家加油!,鼓励,positive
568, 不出门的时光，陪我大闺女，如此，是妈妈对你最好的保护。武汉加油，中国加油，希望疫情早日过去！,鼓励,positive
569, 机会从来不会消失，只不过有人会利用你错过的那一个。有访客，往外赶，丈人来了也得撵。,鼓励,positive
570, 一个人只要强烈地坚持不懈地追求，他就能达到目的。看疫情，实严峻，叫同志，要谨记。,鼓励,positive
571, 抗击疫情，从我做起！勤洗手，戴口罩，多通风，尽快把疫情给控制住。,鼓励,positive
572, 有时候，当你做对的时候，没有人会记得，而当你做错的时候，连呼吸都是错。,鼓励,positive
573, 疫情结束了，我终于可以出门啦！下雪天我们一起出来打雪仗，堆雪人，春暖花开我们就一起去赏花。,鼓励,positive
574, 不经挫折，不知人生艰难，不经磨练，就不会成为生活的强者。非常时，非常令，如违反，加倍惩。,鼓励,positive
575, 一场疫情，让我们明白了什么才是人生的终极追求。第一是健康，第二是自由而当这两种挑战同时摆在面前，终于发现“免疫力”才是最大的竞争力！,鼓励,positive
576, 明知没有希望，偏偏还要奢望，结局只能失望。微信拜年，相互祝愿；不去串门，不必见面。,鼓励,positive
577, 努力就是光，成功就是影。没有光那么你又是哪儿来影？生津安神属乌梅，润肺乌发吃核桃。,鼓励,positive
578, 武汉这个小笨蛋，不要害怕，祖国妈妈和其他小朋友会帮你擦干眼泪的，武汉加油!,鼓励,positive
579, 你现在生病了，我们一起面对，没有战胜不了的困难。等你好了我们会摘下口罩，去自己想去的地方，见想见的人。一起守护武汉，为武汉加油,鼓励,positive
580, 全力以赴做好防控工作，落实早发现、早报告、早隔离、早治疗和集中救治措施。,鼓励,positive
581, 真正在努力的时候，日子是不会舒服的。而只要自己变优秀了，其他的事情自然就会跟着好起来。疫情期间不出门，手机交流最流行。,鼓励,positive
582, 错的只是一小部分人，湖北人为什么要全部背锅，这时候需要的是支持和鼓励，而不是一昧的指责，做好自己，不外出，不传播，多预防，健康平安才是最重要的!,鼓励,positive
583, 不理智的满腔热血终会过去，困难会有，但勤奋和努力终将迎来美好的未来。抗击毒病，源头做起。,鼓励,positive
584, 朝乾夕惕，一起阔步前进。面对如火疫情，戴口罩，勤洗手，少集聚，多通风，爱在心里，愿平安健康。,鼓励,positive
585, 生活有进有退，输什么也不能输了心情。只要持续地努力，不懈地奋斗，就没有征服不了的东西。预防很重要，千万莫大意。,鼓励,positive
